imgurl,date
https://dlcs.io/iiif-img/2/1/ff878c52-d2ed-48c6-b02f-8b9dad4b8050/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-03-02T00:00:00
https://dlcs.io/iiif-img/2/1/aa62a988-7b96-42b2-bff7-56c1824691a1/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-03-02T00:00:00
https://dlcs.io/iiif-img/2/1/1202f535-bf43-4d22-b326-90d146c85dbf/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-04-06T00:00:00
https://dlcs.io/iiif-img/2/1/ae72d826-e820-454e-bba9-7a195acc2e8b/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-08-31T00:00:00
https://dlcs.io/iiif-img/2/1/d97a00c6-fb67-4ea0-a10d-a417e1417e63/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-11-16T00:00:00
https://dlcs.io/iiif-img/2/1/e20e1919-0947-4a5e-8a7e-c331182d999e/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-11-16T00:00:00
https://dlcs.io/iiif-img/2/1/2ff88c46-ebf5-4a77-bb09-0c61a26d06b0/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-11-23T00:00:00
https://dlcs.io/iiif-img/2/1/79ad3c6c-cd3e-4867-a20b-b1556f570c91/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-12-21T00:00:00
https://dlcs.io/iiif-img/2/1/b5bfb471-f6d0-473f-9975-e50f196ac827/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1929-12-21T00:00:00
https://dlcs.io/iiif-img/2/1/5dc76d78-c8f5-4aa1-b029-da67d0987a2c/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1930-02-15T00:00:00
https://dlcs.io/iiif-img/2/1/e8c658cd-78d3-4ab8-895c-532ca8dfd9f6/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1930-02-08T00:00:00
https://dlcs.io/iiif-img/2/1/c0c55dba-c404-404b-a466-71a554982680/0%2c245%2c2536%2c3839/212%2c321/0/default.jpg,1930-04-26T00:00:00
