imgurl,date,playerurl,title,bnumber,issue,assetindex
https://dlcs.io/iiif-img/2/1/4a11a43f-e397-4a43-abaa-e036af1000ff/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1944-12-23T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1116&s=0&cv=13,"The chemist and druggist, issue 3385 - 23. December 1944",b19974760,1116,13
https://dlcs.io/iiif-img/2/1/bbcf5d86-8a38-4638-a60a-dd3bafeae79e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1944-12-30T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1117&s=0&cv=63,"The chemist and druggist, issue 3386 - 30. December 1944",b19974760,1117,63
https://dlcs.io/iiif-img/2/1/415630a3-90fa-4bbb-b89b-47d943cb16bb/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-02-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1122&s=0&cv=15,"The chemist and druggist, issue 3391 - 3. February 1945",b19974760,1122,15
https://dlcs.io/iiif-img/2/1/7385dd2f-006a-494f-a487-b501636e4f2c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-04-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1131&s=0&cv=25,"The chemist and druggist, issue 3400 - 7. April 1945",b19974760,1131,25
https://dlcs.io/iiif-img/2/1/8dcc8efa-a6ec-4056-9b2d-36b5025e762e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-04-28T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1134&s=0&cv=13,"The chemist and druggist, issue 3403 - 28. April 1945",b19974760,1134,13
https://dlcs.io/iiif-img/2/1/6e547e64-b514-4f00-afbc-3f1299eae99a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-05-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1135&s=0&cv=23,"The chemist and druggist, issue 3404 - 5. May 1945",b19974760,1135,23
https://dlcs.io/iiif-img/2/1/c695a592-f8ad-4e08-8dd8-06e320ef29b0/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-06-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1139&s=0&cv=5,"The chemist and druggist, issue 3408 - 2. June 1945",b19974760,1139,5
https://dlcs.io/iiif-img/2/1/8bf2bc0a-9c83-42f7-a82e-c8a4fec76918/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-08-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1148&s=0&cv=12,"The chemist and druggist, issue 3417 - 4. August 1945",b19974760,1148,12
https://dlcs.io/iiif-img/2/1/eaa8134d-5f8f-44c8-b155-d0296b00b004/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-09-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1152&s=0&cv=18,"The chemist and druggist, issue 3421 - 1. September 1945",b19974760,1152,18
https://dlcs.io/iiif-img/2/1/8e66cf79-d4c3-48e5-aed4-19fff028a8cc/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-10-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1157&s=0&cv=16,"The chemist and druggist, issue 3426 - 6. October 1945",b19974760,1157,16
https://dlcs.io/iiif-img/2/1/80c6d138-60d6-40cd-810a-280cc71b0300/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-10-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1157&s=0&cv=19,"The chemist and druggist, issue 3426 - 6. October 1945",b19974760,1157,19
https://dlcs.io/iiif-img/2/1/798fb5ed-8f68-47e3-8bf0-07271e9376bc/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-11-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1161&s=0&cv=26,"The chemist and druggist, issue 3430 - 3. November 1945",b19974760,1161,26
https://dlcs.io/iiif-img/2/1/61590a95-6dca-4a41-b7ef-555f8bc2ee6a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-11-24T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1164&s=0&cv=25,"The chemist and druggist, issue 3433 - 24. November 1945",b19974760,1164,25
https://dlcs.io/iiif-img/2/1/0ba7c5b0-c460-4468-b35f-e4876052b21a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-12-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1165&s=0&cv=18,"The chemist and druggist, issue 3434 - 1. December 1945",b19974760,1165,18
https://dlcs.io/iiif-img/2/1/272b50a8-4576-43be-a3a2-6e854e2c5f8f/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1945-12-15T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1167&s=0&cv=24,"The chemist and druggist, issue 3436 - 15. December 1945",b19974760,1167,24
https://dlcs.io/iiif-img/2/1/cc6ae9e3-b7ae-4937-b4e1-d76ad5c030bd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-01-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1170&s=0&cv=84,"The chemist and druggist, issue 3439 - 5. January 1946",b19974760,1170,84
https://dlcs.io/iiif-img/2/1/08f1c21f-82fd-4e7b-9ae2-a95e21643aa6/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-02-09T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1175&s=0&cv=17,"The chemist and druggist, issue 3444 - 9. February 1946",b19974760,1175,17
https://dlcs.io/iiif-img/2/1/23837f57-a94d-41b8-86e9-681efbd324aa/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-02-09T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1175&s=0&cv=41,"The chemist and druggist, issue 3444 - 9. February 1946",b19974760,1175,41
https://dlcs.io/iiif-img/2/1/6da7a03a-e27e-460a-94c4-fa381fb86d90/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-02-23T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1177&s=0&cv=24,"The chemist and druggist, issue 3446 - 23. February 1946",b19974760,1177,24
https://dlcs.io/iiif-img/2/1/36a4548b-5cb3-45c0-a8b5-09718d647d9b/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-03-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1178&s=0&cv=29,"The chemist and druggist, issue 3447 - 2. March 1946",b19974760,1178,29
https://dlcs.io/iiif-img/2/1/e0efe0b3-8679-4b92-a952-bb8b1e36a990/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-04-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1183&s=0&cv=84,"The chemist and druggist, issue 3452 - 6. April 1946",b19974760,1183,84
https://dlcs.io/iiif-img/2/1/f3f6542b-44ef-4d85-ae82-b5b830a5e1b9/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-05-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1187&s=0&cv=25,"The chemist and druggist, issue 3456 - 4. May 1946",b19974760,1187,25
https://dlcs.io/iiif-img/2/1/c0c4868b-7c4c-4db4-ba52-db0840d9abd9/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-05-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1187&s=0&cv=56,"The chemist and druggist, issue 3456 - 4. May 1946",b19974760,1187,56
https://dlcs.io/iiif-img/2/1/984af717-0563-4082-8e68-c3406c0bfc96/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-06-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1191&s=0&cv=13,"The chemist and druggist, issue 3460 - 1. June 1946",b19974760,1191,13
https://dlcs.io/iiif-img/2/1/335ef469-cb09-4fe4-bcf8-55b7d0466c20/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-07-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1196&s=0&cv=27,"The chemist and druggist, issue 3465 - 6. July 1946",b19974760,1196,27
https://dlcs.io/iiif-img/2/1/acd3046e-3dfc-4105-989a-1170fc3d9a42/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-08-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1200&s=0&cv=27,"The chemist and druggist, issue 3469 - 3. August 1946",b19974760,1200,27
https://dlcs.io/iiif-img/2/1/d9eaac88-f1b5-47f5-8ccd-10f74cf80adf/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-10-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1209&s=0&cv=26,"The chemist and druggist, issue 3478 - 5. October 1946",b19974760,1209,26
https://dlcs.io/iiif-img/2/1/42645fd4-fb0f-4092-9d2b-5bdbbf153c32/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1946-11-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1213&s=0&cv=28,"The chemist and druggist, issue 3482 - 2. November 1946",b19974760,1213,28
https://dlcs.io/iiif-img/2/1/4bdc869b-19cd-45e1-bdc8-133ec32b8324/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1947-10-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1235&s=0&cv=11,"The chemist and druggist, issue 3528 - 4. October 1947",b19974760,1235,11
https://dlcs.io/iiif-img/2/1/375322ed-6282-4801-818b-aa152e92854a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1947-10-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1237&s=0&cv=42,"The chemist and druggist, issue 3530 - 18. October 1947",b19974760,1237,42
https://dlcs.io/iiif-img/2/1/3d49758b-1677-40ec-b6ab-b4a325033007/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1947-11-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1239&s=0&cv=89,"The chemist and druggist, issue 3532 - 1. November 1947",b19974760,1239,89
https://dlcs.io/iiif-img/2/1/98718b87-0804-460f-86d8-079709be6587/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1947-12-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1244&s=0&cv=84,"The chemist and druggist, issue 3537 - 6. December 1947",b19974760,1244,84
https://dlcs.io/iiif-img/2/1/b7132099-38f0-448b-bd9c-806aa86e5d65/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-01-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1248&s=0&cv=29,"The chemist and druggist, issue 3541 - 3. January 1948",b19974760,1248,29
https://dlcs.io/iiif-img/2/1/3c3e9a81-975f-4699-9b19-825fb02375bd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-02-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1253&s=0&cv=24,"The chemist and druggist, issue 3546 - 7. February 1948",b19974760,1253,24
https://dlcs.io/iiif-img/2/1/503f54c3-1fcf-4477-a02d-533e4e867408/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-07-31T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1291&s=0&cv=81,"The chemist and druggist, issue 3571 - 31. July 1948",b19974760,1291,81
https://dlcs.io/iiif-img/2/1/3fcad110-76ae-4b8b-a340-d6d6568b079d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-08-28T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1295&s=0&cv=101,"The chemist and druggist, issue 3575 - 28. August 1948",b19974760,1295,101
https://dlcs.io/iiif-img/2/1/92fa0760-d162-425f-94c5-7f137b4f9a9f/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-09-25T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1299&s=0&cv=100,"The chemist and druggist, issue 3579 - 25. September 1948",b19974760,1299,100
https://dlcs.io/iiif-img/2/1/534936bd-8a8b-4e7b-acd4-cefbd3bf91ce/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1948-10-30T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1304&s=0&cv=78,"The chemist and druggist, issue 3584 - 30. October 1948",b19974760,1304,78
https://dlcs.io/iiif-img/2/1/ac5338fa-18f8-4d75-9458-1406be51b240/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-05-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1331&s=0&cv=107,"The chemist and druggist, issue 3611 - 7. May 1949",b19974760,1331,107
https://dlcs.io/iiif-img/2/1/9add8e3a-bb45-41fa-97d5-c6e8e77db2e2/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-05-28T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1334&s=0&cv=123,"The chemist and druggist, issue 3614 - 28. May 1949",b19974760,1334,123
https://dlcs.io/iiif-img/2/1/68c49241-471e-4be2-8f3c-9f0d2e3794e8/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-06-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1335&s=0&cv=95,"The chemist and druggist, issue 3615 - 4. June 1949",b19974760,1335,95
https://dlcs.io/iiif-img/2/1/25fa938d-67e1-42cb-8849-f421e5f3482d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-07-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1339&s=0&cv=25,"The chemist and druggist, issue 3619 - 2. July 1949",b19974760,1339,25
https://dlcs.io/iiif-img/2/1/03268513-10f5-4268-8565-f440dd30e32f/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-08-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1344&s=0&cv=109,"The chemist and druggist, issue 3624 - 6. August 1949",b19974760,1344,109
https://dlcs.io/iiif-img/2/1/14a3c66c-2c51-4643-874e-8fd82be6b02d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-09-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1348&s=0&cv=31,"The chemist and druggist, issue 3628 - 3. September 1949",b19974760,1348,31
https://dlcs.io/iiif-img/2/1/fad731ef-b25e-4cdd-94e9-0885b9f54e9e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-10-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1352&s=0&cv=55,"The chemist and druggist, issue 3632 - 1. October 1949",b19974760,1352,55
https://dlcs.io/iiif-img/2/1/3f436a69-e678-43c6-b6d3-3b66f4596e54/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-10-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1352&s=0&cv=103,"The chemist and druggist, issue 3632 - 1. October 1949",b19974760,1352,103
https://dlcs.io/iiif-img/2/1/9e8d6933-c856-40b8-a28b-4383da69faf4/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-11-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1357&s=0&cv=31,"The chemist and druggist, issue 3637 - 5. November 1949",b19974760,1357,31
https://dlcs.io/iiif-img/2/1/957b6990-891b-4815-ada3-529f732bb766/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-11-19T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1359&s=0&cv=62,"The chemist and druggist, issue 3639 - 19. November 1949",b19974760,1359,62
https://dlcs.io/iiif-img/2/1/4e35cfc1-1448-41bc-9a46-50e8741d5b1e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-12-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1361&s=0&cv=16,"The chemist and druggist, issue 3641 - 3. December 1949",b19974760,1361,16
https://dlcs.io/iiif-img/2/1/d129f70d-7e42-4252-8154-eb2852ca4aca/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1949-12-10T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1362&s=0&cv=14,"The chemist and druggist, issue 3642 - 10. December 1949",b19974760,1362,14
https://dlcs.io/iiif-img/2/1/71b7a266-beef-4091-b49c-8175c44a4e69/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-01-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1366&s=0&cv=99,"The chemist and druggist, issue 3646 - 7. January 1950",b19974760,1366,99
https://dlcs.io/iiif-img/2/1/7c758314-092c-4db6-b4a9-a54977991ac0/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-03-11T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1375&s=0&cv=12,"The chemist and druggist, issue 3655 - 11. March 1950",b19974760,1375,12
https://dlcs.io/iiif-img/2/1/dd5e9765-8f4c-455d-88ba-4174d934abd3/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-03-18T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1376&s=0&cv=60,"The chemist and druggist, issue 3656 - 18. March 1950",b19974760,1376,60
https://dlcs.io/iiif-img/2/1/9ef53e84-061b-4928-bd52-df0f1b3ddb7d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-06-17T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1389&s=0&cv=12,"The chemist and druggist, issue 3669 - 17. June 1950",b19974760,1389,12
https://dlcs.io/iiif-img/2/1/2196f952-1954-4c4c-b353-58894580a036/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-07-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1391&s=0&cv=85,"The chemist and druggist, issue 3671 - 1. July 1950",b19974760,1391,85
https://dlcs.io/iiif-img/2/1/727bdddb-460e-4cfd-849b-ab87121a626c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-08-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1396&s=0&cv=87,"The chemist and druggist, issue 3676 - 5. August 1950",b19974760,1396,87
https://dlcs.io/iiif-img/2/1/28f4811a-c51e-4e46-ab1a-0c8d586fd965/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-09-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1400&s=0&cv=25,"The chemist and druggist, issue 3680 - 2. September 1950",b19974760,1400,25
https://dlcs.io/iiif-img/2/1/be1ffb2e-cf6e-4651-b7ae-7d5629c03893/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-11-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1409&s=0&cv=25,"The chemist and druggist, issue 3689 - 4. November 1950",b19974760,1409,25
https://dlcs.io/iiif-img/2/1/637d50cf-953b-4b97-9f71-50dbe8d2621e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-12-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1413&s=0&cv=97,"The chemist and druggist, issue 3693 - 2. December 1950",b19974760,1413,97
https://dlcs.io/iiif-img/2/1/d4f5f0bf-4be4-4464-852c-817fd990723a/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1950-12-23T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1416&s=0&cv=46,"The chemist and druggist, issue 3696 - 23. December 1950",b19974760,1416,46
https://dlcs.io/iiif-img/2/1/2419dac8-d64e-489e-a33f-27075a9c99a3/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-01-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1418&s=0&cv=68,"The chemist and druggist, issue 3698 - 6. January 1951",b19974760,1418,68
https://dlcs.io/iiif-img/2/1/c874fe7f-a12d-40c9-9d61-f8d293008dea/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-07-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1444&s=0&cv=82,"The chemist and druggist, issue 3724 - 7. July 1951",b19974760,1444,82
https://dlcs.io/iiif-img/2/1/66f04a0c-d7b4-41d9-a6db-8f8271c6516d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-07-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1445&s=0&cv=11,"The chemist and druggist, issue 3725 - 14. July 1951",b19974760,1445,11
https://dlcs.io/iiif-img/2/1/13d1e84d-8749-4d30-a93c-434619696668/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-08-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1448&s=0&cv=43,"The chemist and druggist, issue 3728 - 4. August 1951",b19974760,1448,43
https://dlcs.io/iiif-img/2/1/f5ffcd55-8fe1-46b1-9c34-0e11318984fc/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-09-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1452&s=0&cv=79,"The chemist and druggist, issue 3732 - 1. September 1951",b19974760,1452,79
https://dlcs.io/iiif-img/2/1/b2b2fa08-b7af-43db-8a15-e8cac6177f31/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-09-29T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1456&s=0&cv=16,"The chemist and druggist, issue 3736 - 29. September 1951",b19974760,1456,16
https://dlcs.io/iiif-img/2/1/ea99d0d2-ed2b-47eb-ab1c-17e54e915af8/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-10-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1457&s=0&cv=77,"The chemist and druggist, issue 3737 - 6. October 1951",b19974760,1457,77
https://dlcs.io/iiif-img/2/1/7e15f30f-e054-4789-9125-29d716de287c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-11-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1461&s=0&cv=76,"The chemist and druggist, issue 3741 - 3. November 1951",b19974760,1461,76
https://dlcs.io/iiif-img/2/1/777f72c6-4b16-431a-ac2a-ee500d7d42dd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1951-12-08T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1466&s=0&cv=59,"The chemist and druggist, issue 3746 - 8. December 1951",b19974760,1466,59
https://dlcs.io/iiif-img/2/1/cc306ff3-8c10-43a7-9d9f-5a10390d716d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-01-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1470&s=0&cv=41,"The chemist and druggist, issue 3750 - 5. January 1952",b19974760,1470,41
https://dlcs.io/iiif-img/2/1/4758f354-36f0-4b45-9af7-438b5ac3161e/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-02-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1474&s=0&cv=56,"The chemist and druggist, issue 3754 - 2. February 1952",b19974760,1474,56
https://dlcs.io/iiif-img/2/1/4240febb-2d8a-4032-9d51-1bad01410f23/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-03-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1478&s=0&cv=48,"The chemist and druggist, issue 3758 - 1. March 1952",b19974760,1478,48
https://dlcs.io/iiif-img/2/1/4b303a72-4ad8-4190-a040-0e1446286523/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-04-12T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1484&s=0&cv=62,"The chemist and druggist, issue 3764 - 12. April 1952",b19974760,1484,62
https://dlcs.io/iiif-img/2/1/9fb1360c-fd02-4c27-9061-1341b710d5bd/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-05-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1487&s=0&cv=78,"The chemist and druggist, issue 3767 - 3. May 1952",b19974760,1487,78
https://dlcs.io/iiif-img/2/1/a32956aa-efca-48dc-9dd0-0e2ae5d07b44/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-06-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1492&s=0&cv=64,"The chemist and druggist, issue 3772 - 7. June 1952",b19974760,1492,64
https://dlcs.io/iiif-img/2/1/cfc91efb-4991-460a-af12-acb5dbb5cc94/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-06-14T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1493&s=0&cv=60,"The chemist and druggist, issue 3773 - 14. June 1952",b19974760,1493,60
https://dlcs.io/iiif-img/2/1/a9155106-cd80-47b4-ac08-43c7b9aa829c/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-07-05T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1496&s=0&cv=40,"The chemist and druggist, issue 3776 - 5. July 1952",b19974760,1496,40
https://dlcs.io/iiif-img/2/1/0631df2e-c3b0-4975-a620-ef40417147c9/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-08-02T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1500&s=0&cv=46,"The chemist and druggist, issue 3780 - 2. August 1952",b19974760,1500,46
https://dlcs.io/iiif-img/2/1/6cdd0c48-7d87-45e8-a21e-d105380ad5db/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-08-09T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1501&s=0&cv=74,"The chemist and druggist, issue 3781 - 9. August 1952",b19974760,1501,74
https://dlcs.io/iiif-img/2/1/a9c8702b-d315-4c61-be25-e9d4cbf3fdb6/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-09-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1505&s=0&cv=85,"The chemist and druggist, issue 3785 - 6. September 1952",b19974760,1505,85
https://dlcs.io/iiif-img/2/1/247bb66a-0f66-4ecd-b9bd-5544e0dd27f0/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-10-04T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1509&s=0&cv=59,"The chemist and druggist, issue 3789 - 4. October 1952",b19974760,1509,59
https://dlcs.io/iiif-img/2/1/502f24ff-3220-4963-8310-e5d5c47d47a7/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-11-01T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1513&s=0&cv=41,"The chemist and druggist, issue 3793 - 1. November 1952",b19974760,1513,41
https://dlcs.io/iiif-img/2/1/a75d2382-f903-4d95-976b-24560cd87169/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1952-12-06T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1518&s=0&cv=41,"The chemist and druggist, issue 3798 - 6. December 1952",b19974760,1518,41
https://dlcs.io/iiif-img/2/1/8a814b33-36c2-4cde-8961-d0166a3dcf90/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1953-01-03T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1522&s=0&cv=88,"The chemist and druggist, issue 3802 - 3. January 1953",b19974760,1522,88
https://dlcs.io/iiif-img/2/1/c49e88bd-109d-4864-ba3c-9ba9940d763d/0%2c0%2c2306%2c3817/212%2c321/0/default.jpg,1953-02-07T00:00:00,http://wellcomelibrary.org/item/b19974760#?c=0&m=1527&s=0&cv=67,"The chemist and druggist, issue 3807 - 7. February 1953",b19974760,1527,67
